"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-24","5.82"," 1219","0.00",,,,"79","66","  220","  200","15.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-25","8.72"," 1130","0.52",,,,"83","65","  260","  280","15.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-26","8.72"," 1801","0.70",,,,"70","61","   30","   30","17.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-27","9.62"," 1532","0.00",,,,"77","59","   20","   20","19.9","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-28","6.04"," 1546","0.00",,,,"81","58","  190","  180","18.1","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-29","4.92"," 1108","0.06",,,,"75","66","   80","   80","12.1","13.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-06-30","8.50"," 1155","0.00",,,,"80","61","   30","  320","19.9","30.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-01","9.17"," 1207","0.00",,,,"68","58","   70","   60","16.1","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-02","11.18"," 1227","0.00",,,,"71","56","   50","   30","17.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-03","5.82"," 1307","0.00",,,,"77","61","   90","   70","13.0","18.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-04","3.58"," 1734","0.00",,,,"84","62","  220","  290","12.1","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-05","4.92"," 1531","0.00",,,,"85","65","  220","  160","14.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-06","10.51"," 2017","0.56",,,,"88","71","  270","  270","23.0","30.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-07","13.87"," 1226","0.25",,,,"74","59","   30","   30","25.9","32.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-08","8.05"," 1610","0.00",,,,"68","59","   40","   80","13.0","16.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-09","7.61"," 0437","0.04",,,,"74","61","  360","   20","15.0","18.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-10","4.03"," 1557","0.00",,,,"82","63","   90","   80","14.1","17.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-11","4.92"," 1232","0.03",,,,"81","65","  120","  170","13.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-12","7.38"," 1509","0.06",,,,"83","69","  160","   80","13.0","18.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-13","11.18"," 0557","0.66",,,,"88","70","  330","  340","30.0","36.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-14","12.53"," 1548","0.00",,,,"84","64","   40","   30","23.9","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-15","9.40"," 1340","0.00",,,,"76","62","   10","   20","17.0","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-16","8.50"," 1410","0.52",,,,"79","63","  140","  130","18.1","25.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-17","8.05"," 2046","0.03",,,,"93","74","  120","  120","18.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-18","8.95"," 1610","0.03",,,,"93","76","   20","   20","29.1","38.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-19","7.38"," 1418","0.00",,,,"88","72","  280","  280","21.9","28.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-20","7.16"," 1344","0.00",,,,"89","68","  260","  260","16.1","21.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-21","8.28"," 1119","0.00",,,,"82","70","   10","  310","15.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-22","4.92"," 1517","0.00",,,,"84","67","  100","   80","13.0","17.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-23","4.03"," 1321","0.00",,,,"86","67","   70","   80","14.1","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-24","8.05"," 1448","0.00",,,,"87","69","  180","  170","21.0","27.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-25","8.95"," 1353","0.00",,,,"92","73","   40","   40","19.9","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-26","5.37"," 1013","0.00",,,,"82","71","   50","   80","12.1","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-27","8.28"," 1057","0.00",,,,"90","71","   70","  110","17.0","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-28","6.71"," 0704","0.00",,,,"94","74","  160","  180","16.1","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-29","10.29"," 1724","0.07",,,,"90","74","  280","  280","21.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-30","11.18"," 1529","0.00",,,,"90","69","  280","  280","21.9","28.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-07-31","10.96"," 1415","0.00",,,,"90","70","  290","  300","28.0","35.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-01","9.84"," 1554","0.00",,,,"89","66","  270","  230","19.9","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-02","15.43"," 2204","1.06",,,,"95","68","  350","  340","36.0","38.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-03","8.72"," 1511",,,,,"84","68","  310","  290","19.9","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-04","6.71"," 1428","0.00",,,,"84","64","  290","  300","19.9","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-05","6.71"," 1434","0.00",,,,"83","65","   80","   70","16.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-06","8.50"," 1342","0.00",,,,"84","70","   80","   60","16.1","21.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-07","8.72"," 1525","0.00",,,,"85","68","  230","  160","15.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-08","6.71"," 1047","0.00",,,,"85","71","  280","  270","13.0","18.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-09","4.92"," 1638","0.00",,,,"83","70","  160","  160","14.1","17.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-10","5.59"," 1457","0.25",,,,"86","71","  350","  360","21.0","27.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-11","7.38"," 1422","0.00",,,,"82","68","   40","   40","19.9","25.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-12","5.82"," 1304","0.00",,,,"79","65","   80","   80","15.0","21.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-13","9.84"," 1529","0.00",,,,"86","67","  250","  230","19.9","25.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-14","8.95"," 2036","0.17",,,,"90","71","  320","  320","32.0","42.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-15","5.82"," 1521","0.17",,,,"90","70","  290","  290","25.1","36.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-16","8.72"," 1607","0.00",,,,"91","72","  220","  220","18.1","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-17","7.83"," 1957","0.41",,,,"90","72","  360","  340","25.9","32.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-18","9.40"," 1921","0.94",,,,"84","70","  260","  260","33.1","40.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-19","14.76"," 1224","0.00",,,,"79","64","  210","  220","23.9","28.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-20","14.32"," 1416","0.00",,,,"76","61","  260","  260","25.1","32.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-21","8.50"," 1717","0.00",,,,"84","60","  190","  170","17.0","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-22","9.17"," 1253","0.00",,,,"83","66","  140","  140","21.0","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-23","11.63"," 1400","0.09",,,,"79","65","  270","  260","23.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-24","13.87"," 1250","0.00",,,,"76","57","  310","  250","29.1","36.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-25","8.72"," 0154","0.00",,,,"73","62","  310","  310","18.1","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-26","5.59"," 1241","0.00",,,,"67","59","  340","  350","10.1","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-27","4.92"," 1503","0.00",,,,"75","56","   70","   60","14.1","18.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-28","5.82"," 2113","0.00",,,,"76","62","  110","  120","10.1","13.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-29","6.04"," 1336","0.37",,,,"76","66","  210","  170","13.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-30","4.70"," 1653","0.00",,,,"78","66","   80","   80","8.9","13.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-08-31","2.68"," 1554","0.00",,,,"87","65","  210","  200","12.1","16.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-01","8.95"," 1211","0.00",,,,"89","74","  200","  170","19.9","25.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-02","7.83"," 1535","0.00",,,,"92","73","  240","  230","17.0","21.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-03","9.84"," 1322","0.00",,,,"93","74","   20","  230","21.0","25.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-04","6.26"," 1641","0.00",,,,"87","72","  100","   80","16.1","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-05","7.16"," 0839","0.02",,,,"87","73","  130","  140","16.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-06","8.72"," 1401","0.00",,,,"94","74","  220","  170","18.1","27.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-07","7.83"," 1458","0.00",,,,"90","77","  210","  200","14.1","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-08","9.40"," 1202","1.01",,,,"88","70","  260","  250","25.1","33.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-09","6.04"," 1440","0.00",,,,"78","62","   40","   70","14.1","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-10","5.14"," 1219","0.20",,,,"77","59","  320","  320","25.1","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-11","10.07"," 1124","0.23",,,,"69","57","   20","   30","21.9","30.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-12","10.96"," 1137","0.16",,,,"66","53","   10","   10","21.0","25.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-13","7.61"," 1059","0.00",,,,"71","50","  290","  290","14.1","18.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-14","12.53"," 1451","0.00",,,,"83","56","  200","  170","21.9","32.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-15","10.51"," 1448","0.00",,,,"84","65","  170","  160","19.9","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-16","10.51"," 1503","0.00",,,,"84","61","  190","  170","21.0","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-17","12.30"," 1050","0.26",,,,"87","66","  190","  160","21.0","30.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-18","6.93"," 0106","3.15",,,,"79","67","  310","  320","21.0","27.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-19","9.17"," 0211","0.04",,,,"71","57","  300","  300","23.0","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-20","4.92"," 1359","0.00",,,,"72","53","   70","   90","12.1","16.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-21","6.71"," 1500","0.00",,,,"73","56","   90","   80","13.0","17.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-22","4.47"," 1616","0.00",,,,"81","57","  110","  110","13.0","14.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-23","6.26"," 1252","0.00",,,,"80","61","   60","   80","15.0","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-24","6.04"," 1452","0.00",,,,"78","62","   70","   60","13.0","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-25","9.17"," 1205","0.00",,,,"76","64","   30","   10","17.0","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-26","8.50"," 1132","0.00",,,,"76","61","   70","  110","16.1","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-27","6.71"," 0544","0.00",,,,"76","67","  110","  160","13.0","17.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-28","5.82"," 1431","0.00",,,,"81","67","  190","  180","14.1","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-29","14.54"," 1054","0.00",,,,"72","59","   30","   20","23.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-09-30","17.00"," 1432","0.00",,,,"63","55","   30","   40","25.1","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-01","20.80"," 1013","0.00",,,,"60","53","   50","   60","32.0","38.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-02","22.37"," 1601","0.00",,,,"62","53","   50","   40","30.0","38.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-03","19.01"," 1923","0.04",,,,"55","49","   60","   60","25.9","33.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-04","12.75"," 1724","0.00",,,,"60","51","   30","   30","18.1","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-05","7.83"," 1617","0.00",,,,"61","57","   30","   30","13.0","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-06","5.59"," 1053","0.00",,,,"68","58","  100","   20","8.9","12.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-07","7.61"," 1406","0.00",,,,"73","56","   60","   30","15.0","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-08","8.72"," 1328","0.00",,,,"79","55","  240","  240","21.9","25.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-09","11.41"," 0054","0.00",,,,"67","49","  350","   20","21.0","25.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-10","6.71"," 1013","0.00",,,,"66","45","  220","  180","15.0","21.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-11","12.75"," 1330","0.00",,,,"80","53","  220","  220","23.9","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-12","14.99"," 1747","0.00",,,,"77","56","  280","  290","32.0","40.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-13","10.51"," 0023","0.00",,,,"64","51","  300","  300","21.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-14","7.16"," 1539","0.00",,,,"65","45","  280","  270","16.1","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-15","11.63"," 1625","0.00",,,,"71","49","  290","  280","29.1","38.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-16","10.51"," 1116","0.00",,,,"56","42","  330","  320","18.1","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-17","8.05"," 1227","0.00",,,,"54","36","  320","  310","18.1","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-18","4.25"," 2140","0.00",,,,"61","35","  190","  200","10.1","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-19","17.67"," 1432","0.00",,,,"74","47","  210","  200","29.1","36.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-20","11.41"," 1244","0.09",,,,"77","55","  220","  200","21.9","28.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-21","11.41"," 1146","0.00",,,,"77","59","  250","  250","21.9","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-22","9.17"," 2354","0.00",,,,"64","55","   70","   80","15.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-23","11.41"," 0851","0.04",,,,"66","54","  110","  100","19.9","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-24","14.76"," 0952","0.12",,,,"68","51","  240","  240","30.0","36.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-25","4.47"," 1417","0.00",,,,"63","42","   80","  100","13.0","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-26","7.38"," 2351","0.00",,,,"62","42","  120","  120","15.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-27","12.53"," 1712","0.38",,,,"57","51","  100","  100","23.0","30.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-28","14.09"," 1839","0.16",,,,"58","39","  260","  260","33.1","47.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-29","14.76"," 0538","0.00",,,,"48","38","  260","  230","25.9","36.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-30","5.59"," 2114","0.00",,,,"57","37","  180","  160","13.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-10-31","11.41"," 2240","0.74",,,,"54","46","  270","  260","23.9","33.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-01","10.51"," 0158","0.00",,,,"65","46","  230","  240","17.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-02","10.51"," 1228","0.00",,,,"74","50","  220","  220","21.0","28.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-03","5.82"," 1506","0.00",,,,"73","50","  170","  160","15.0","23.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-04","6.93"," 1319","0.00",,,,"73","50","  180","  170","16.1","23.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-05","14.54"," 1717","0.00",,,,"71","61","  210","  210","25.1","36.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-06","13.87"," 0347","0.47",,,,"67","43","  270","  280","30.0","36.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-07","8.72"," 1308","0.00",,,,"55","38","  280","  290","23.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-08","3.80"," 1311","0.00",,,,"54","34","  170","  200","10.1","15.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-09","4.03"," 1319","0.00",,,,"56","35","   50","  100","12.1","13.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-10","3.80"," 2041","0.00",,,,"58","38","  240","  150","8.9","13.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-11","12.97"," 1929","0.73",,,,"64","43","  140","  130","33.1","44.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-12","23.26"," 0331","0.02",,,,"58","44","  240","  250","38.0","52.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-13","15.43"," 1107","0.00",,,,"48","36","  280","  290","30.0","38.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-14","8.72"," 1355","0.00",,,,"58","31","  190","  170","18.1","27.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-15","9.84"," 1324","0.00",,,,"66","44","  220","  220","21.0","28.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-16","10.51"," 1734","0.03",,,,"58","48","  160","  160","21.0","29.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-17","16.11"," 2051","0.44",,,,"63","49","  150","  160","29.1","40.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-18","18.34"," 0629","0.26",,,,"63","50","  200","  140","36.0","49.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-19","18.79"," 1339","0.00",,,,"50","37","  240","  240","32.0","42.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-20","10.07"," 0922","0.12",,,,"43","33","  240","  260","16.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-21","12.97"," 1408","0.55",,,,"35","21","  320","  320","28.0","34.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-22","8.05"," 1715","0.00",,,,"29","13","  170","  150","14.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-23","8.95"," 0138","0.00",,,,"39","27","  250","  200","15.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-24","5.37"," 1510","0.00",,,,"45","26","  140","  130","15.0","19.0",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-25","12.53"," 1915","0.02",,,,"53","39","  170","  160","21.0","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-26","15.21"," 0940","0.54",,,,"62","50","  210","  190","21.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-27","16.11"," 0644","0.81",,,,"57","38","   10","  350","23.9","31.1",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-28","12.30"," 0149","0.00",,,,"40","36","   10","   20","18.1","21.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-29","8.95"," 2045","0.00",,,,"43","30","  100","   80","15.0","19.9",,,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-11-30","11.41"," 1935","0.15",,,,"46","39","  130","  130","21.0","25.1","    1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-12-01","10.96"," 1328","0.15",,,,"45","39","  240","  240","23.9","29.1","    1",,"    1",,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-12-02","8.72"," 1806","0.13",,,,"39","33","  310","  300","18.1","23.0","    1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-12-03","10.07"," 2151","0.00",,,,"37","31","  260","  260","17.0","21.9","    1",,,,,,"    1",,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-12-04","9.17"," 0422","0.00",,,,"48","33","  240","  230","16.1","21.0","    1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-12-05","7.61"," 1419","0.00",,,,"45","30","  210","  160","13.0","19.0","    1",,,,,,,,
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2015-12-06","5.37"," 0908","0.00",,,,"48","32","  280","  150","10.1","16.1",,,,,,,,,
